race_id,year,round,gp_name,circuit,driver,team,finish_position,is_dnf,grid_position,quali_gap_to_pole,lap_consistency_std,lap_consistency_n,tyre_deg_slope,stint_count,compound_start,air_temp,track_temp,temp_delta,is_wet,humidity,driver_recent_avg_pos,constructor_dnf_rate,circuit_type,is_street_circuit,season_phase,pit_stop_count,strategy_delta,avg_speed_trap,speed_trap_percentile,chaos_index,driver_recent_form_score,constructor_recent_form_score,track_specific_driver_score,wet_performance_score,street_circuit_score,overtake_difficulty_factor,pit_stop_efficiency,safety_car_sensitivity,quali_to_race_conversion,dnf_risk_score,avg_top_speed_last_5,straight_line_speed_percentile_last_5,avg_deg_same_compound_last_5,constructor_strategy_score,field_strength
2023_18,2023,18,United States Grand Prix,Austin,GAS,Alpine,6,0,7,0.003917,0.2128,50,-0.01174,3,MEDIUM,30.1,40.7,10.6,0,41.0,9.2,0.2,balanced,0,late,2,1.0,,,0.4,0.5682539682539682,0.09888888888888887,0.23809523809523805,0.6634920634920635,0.5904761904761905,0.4,0.33333333333333326,4.333333333333333,0.4166666666666667,0.1436,,,-0.049211266666666656,-0.3416666666666667,0.515079365079365
2023_18,2023,18,United States Grand Prix,Austin,HAM,Mercedes,19,1,3,0.00152,0.35,51,0.014619,3,MEDIUM,30.1,40.7,10.6,0,41.0,4.8,0.2,balanced,0,late,2,-16.0,,,0.4,0.5492063492063491,0.2833333333333333,0.9523809523809522,0.7841269841269842,0.8222222222222222,0.4,-1.0833333333333333,3.2666666666666666,-1.9722222222222223,0.2091,,,-0.0644964,-2.6041666666666665,0.515079365079365
2023_18,2023,18,United States Grand Prix,Austin,HUL,Haas F1 Team,11,0,18,0.016016,0.6652,50,-0.000519,3,HARD,30.1,40.7,10.6,0,41.0,14.4,0.6,balanced,0,late,2,7.0,,,0.4,0.34603174603174597,0.0044444444444444444,0.6666666666666666,0.2857142857142857,0.3428571428571428,0.4,-0.2314814814814815,2.6666666666666665,0.2222222222222222,0.6436,,,-0.1852758,-0.6430555555555555,0.515079365079365
2023_18,2023,18,United States Grand Prix,Austin,LEC,Ferrari,20,1,1,5.3e-05,0.5743,53,0.01704,2,MEDIUM,30.1,40.7,10.6,0,41.0,4.0,0.2,balanced,0,late,1,-19.0,,,0.4,0.7841269841269841,0.39555555555555555,0.8809523809523809,0.5936507936507935,0.673015873015873,0.4,-0.8888888888888888,0.9333333333333333,-0.8888888888888888,0.1364,,,-0.006531799999999999,-1.4041666666666666,0.515079365079365
2023_18,2023,18,United States Grand Prix,Austin,MAG,Haas F1 Team,14,1,17,0.012268,2.0582,50,-0.054144,3,MEDIUM,30.1,40.7,10.6,0,41.0,14.6,0.6,balanced,0,late,2,3.0,,,0.4,0.37460317460317455,0.003333333333333333,0.373015873015873,0.26666666666666666,0.3555555555555555,0.4,0.699074074074074,4.8,1.9166666666666667,0.6491,,,0.014022799999999998,1.0708333333333333,0.515079365079365
2023_18,2023,18,United States Grand Prix,Austin,NOR,McLaren,2,0,2,0.001425,0.164,51,0.049529,3,MEDIUM,30.1,40.7,10.6,0,41.0,4.4,0.0,balanced,0,late,2,0.0,,,0.4,0.8825396825396825,0.5677777777777778,0.7222222222222222,0.7206349206349205,0.5111111111111111,0.4,1.9027777777777777,3.6666666666666665,3.25,0.0,,,-0.024302999999999998,2.4819444444444443,0.515079365079365
2023_18,2023,18,United States Grand Prix,Austin,OCO,Alpine,21,1,8,0.004603,2.3714,4,1.6035,1,MEDIUM,30.1,40.7,10.6,0,41.0,9.6,0.2,balanced,0,late,0,-3.0,,,0.4,0.44126984126984126,0.1511111111111111,0.2619047619047619,0.6222222222222221,0.6285714285714286,0.4,0.35648148148148145,3.8666666666666667,0.5,0.3491,,,-0.0464426,-0.26805555555555544,0.515079365079365
2023_18,2023,18,United States Grand Prix,Austin,PER,Red Bull Racing,4,0,9,0.004804,0.409,51,-0.002763,3,MEDIUM,30.1,40.7,10.6,0,41.0,5.2,0.1,balanced,0,late,2,5.0,,,0.4,0.5079365079365079,0.5299999999999999,0.8253968253968255,0.8222222222222222,0.7238095238095237,0.4,1.7662037037037037,5.133333333333334,2.75,0.1527,,,0.01755486666666667,1.9041666666666666,0.515079365079365
2023_18,2023,18,United States Grand Prix,Austin,PIA,McLaren,21,1,10,0.007908,0.2872,8,0.004583,1,MEDIUM,30.1,40.7,10.6,0,41.0,6.6,0.0,balanced,0,late,0,-3.0,,,0.4,0.8063492063492064,0.6233333333333333,,0.3619047619047619,0.4444444444444444,0.4,1.509259259259259,2.2666666666666666,2.7222222222222223,0.0891,,,-0.0264397,1.9444444444444444,0.515079365079365
2023_18,2023,18,United States Grand Prix,Austin,RIC,AlphaTauri,15,1,14,0.01326,1.3252,50,0.140488,3,MEDIUM,30.1,40.7,10.6,0,41.0,14.5,0.6,balanced,0,late,2,-1.0,,,0.4,0.3809523809523809,0.006666666666666666,0.5396825396825397,0.46984126984126984,0.5238095238095238,0.4,-0.949074074074074,2.8666666666666667,-1.7777777777777777,0.4691,,,-0.007060466666666666,-2.477777777777778,0.515079365079365
2023_18,2023,18,United States Grand Prix,Austin,RUS,Mercedes,5,0,5,0.003811,0.4352,51,0.019717,3,MEDIUM,30.1,40.7,10.6,0,41.0,9.8,0.2,balanced,0,late,2,0.0,,,0.4,0.6571428571428571,0.21555555555555556,0.5714285714285715,0.5777777777777777,0.6888888888888888,0.4,-2.6805555555555554,4.8,-5.166666666666667,0.24,,,-0.060913,-5.827777777777778,0.515079365079365
2023_18,2023,18,United States Grand Prix,Austin,SAI,Ferrari,3,0,4,0.002397,0.4601,51,0.020513,3,MEDIUM,30.1,40.7,10.6,0,41.0,4.6,0.2,balanced,0,late,2,1.0,,,0.4,0.5777777777777777,0.2911111111111111,0.34920634920634924,0.5111111111111111,0.7142857142857143,0.4,-4.916666666666667,1.8,-4.916666666666667,0.2945,,,0.013774933333333335,-5.402777777777779,0.515079365079365
2023_18,2023,18,United States Grand Prix,Austin,SAR,Williams,10,0,16,0.022266,0.5195,50,-0.021561,3,MEDIUM,30.1,40.7,10.6,0,41.0,14.6,0.4,balanced,0,late,2,6.0,,,0.4,0.13333333333333333,0.017777777777777778,,0.17619047619047618,0.20317460317460317,0.4,0.375,2.6666666666666665,0.5555555555555556,0.5327,,,-0.008870199999999998,-0.24166666666666675,0.515079365079365
2023_18,2023,18,United States Grand Prix,Austin,STR,Aston Martin,7,0,20,0.019753,0.2198,50,-0.045959,3,HARD,30.1,40.7,10.6,0,41.0,11.4,0.2,balanced,0,late,2,13.0,,,0.4,0.24761904761904763,0.07111111111111111,0.23015873015873015,0.49523809523809526,0.38412698412698404,0.4,-0.787037037037037,2.8666666666666667,-0.8055555555555556,0.3873,,,-0.0450344,-1.5152777777777777,0.515079365079365
2023_18,2023,18,United States Grand Prix,Austin,TSU,AlphaTauri,8,0,11,0.010336,0.821,48,-0.029337,4,MEDIUM,30.1,40.7,10.6,0,41.0,13.4,0.6,balanced,0,late,3,3.0,,,0.4,0.26031746031746034,0.0044444444444444444,0.5873015873015873,0.36507936507936506,0.47619047619047616,0.4,-0.8564814814814814,2.8,-1.6944444444444444,0.7709,,,-0.10055549999999998,-2.423611111111111,0.515079365079365
2023_18,2023,18,United States Grand Prix,Austin,VER,Red Bull Racing,1,0,6,0.0,0.309,51,0.016375,3,MEDIUM,30.1,40.7,10.6,0,41.0,1.8,0.1,balanced,0,late,2,5.0,,,0.4,0.9619047619047619,0.5166666666666666,0.9841269841269842,1.0,0.9873015873015873,0.4,1.8333333333333333,0.7333333333333333,3.25,0.0327,,,0.010370933333333335,2.404166666666667,0.515079365079365
2023_18,2023,18,United States Grand Prix,Austin,ZHO,Alfa Romeo,13,1,12,0.010347,1.4264,50,-0.095962,3,MEDIUM,30.1,40.7,10.6,0,41.0,12.2,0.4,balanced,0,late,2,-1.0,,,0.4,0.4666666666666667,0.042222222222222223,0.47619047619047616,0.2857142857142857,0.33015873015873015,0.4,1.0787037037037037,6.8,3.3055555555555554,0.3782,,,-0.07351246666666666,2.45,0.515079365079365
2023_19,2023,19,Mexico City Grand Prix,Mexico City,ALB,Williams,9,0,14,0.014722,0.0884,60,-0.001474,3,HARD,25.7,46.95,21.25,0,22.0,9.6,0.3,balanced,0,late,2,5.0,,,0.25,0.4380952380952381,0.02444444444444445,0.5873015873015873,0.4793650793650793,0.32380952380952377,0.35,0.9166666666666666,3.2,1.7222222222222223,0.2436,,,-0.02840866666666667,0.934722222222222,0.5131746031746032
2023_19,2023,19,Mexico City Grand Prix,Mexico City,ALO,Aston Martin,21,1,13,0.020372,0.5526,36,-0.692853,3,MEDIUM,25.7,46.95,21.25,0,22.0,8.0,0.4,balanced,0,late,2,-3.0,,,0.25,0.4222222222222222,0.1111111111111111,0.2777777777777778,0.8698412698412699,0.9111111111111112,0.35,0.8101851851851851,2.6,2.3055555555555554,0.2309,,,0.09691186666666667,1.5763888888888888,0.5131746031746032
2023_19,2023,19,Mexico City Grand Prix,Mexico City,BOT,Alfa Romeo,15,0,9,0.011015,1.1006,59,-0.050481,3,MEDIUM,25.7,46.95,21.25,0,22.0,11.2,0.4,balanced,0,late,2,-6.0,,,0.25,0.37460317460317455,0.035555555555555556,0.5476190476190476,0.4126984126984127,0.4095238095238095,0.35,0.7962962962962963,1.8,2.5,0.3727,,,-0.10198286666666666,1.6638888888888888,0.5131746031746032
2023_19,2023,19,Mexico City Grand Prix,Mexico City,GAS,Alpine,11,0,11,0.01756,0.4653,58,0.006434,3,MEDIUM,25.7,46.95,21.25,0,22.0,9.8,0.3,balanced,0,late,2,0.0,,,0.25,0.619047619047619,0.12333333333333335,0.6507936507936508,0.6634920634920635,0.5904761904761905,0.35,-0.3842592592592593,3.3333333333333335,-0.2777777777777778,0.1509,,,-0.042137999999999995,-0.8999999999999998,0.5131746031746032
2023_19,2023,19,Mexico City Grand Prix,Mexico City,HAM,Mercedes,2,0,6,0.003732,0.6419,60,0.011106,3,MEDIUM,25.7,46.95,21.25,0,22.0,7.8,0.3,balanced,0,late,2,4.0,,,0.25,0.380952380952381,0.24555555555555555,0.9603174603174601,0.7841269841269842,0.8222222222222222,0.35,-2.2222222222222223,7.533333333333333,-4.305555555555555,0.3509,,,-0.035063533333333334,-4.986111111111111,0.5131746031746032
2023_19,2023,19,Mexico City Grand Prix,Mexico City,HUL,Haas F1 Team,13,0,12,0.017598,1.4394,58,0.017568,3,MEDIUM,25.7,46.95,21.25,0,22.0,14.2,0.7,balanced,0,late,2,-1.0,,,0.25,0.4,0.0022222222222222222,0.6349206349206349,0.2857142857142857,0.3428571428571428,0.35,1.0324074074074074,4.066666666666666,2.4166666666666665,0.5564,,,-0.006418200000000001,1.590277777777778,0.5131746031746032
2023_19,2023,19,Mexico City Grand Prix,Mexico City,LEC,Ferrari,3,0,1,0.0,0.141,60,-0.000566,3,MEDIUM,25.7,46.95,21.25,0,22.0,7.4,0.2,balanced,0,late,2,-2.0,,,0.25,0.5904761904761904,0.3333333333333333,0.7936507936507936,0.5936507936507935,0.673015873015873,0.35,-4.111111111111111,6.866666666666666,-4.0,0.2836,,,0.00013326666666666856,-4.534722222222222,0.5131746031746032
2023_19,2023,19,Mexico City Grand Prix,Mexico City,MAG,Haas F1 Team,21,1,16,0.025879,0.9459,25,0.219666,2,MEDIUM,25.7,46.95,21.25,0,22.0,14.2,0.6,balanced,0,late,1,-3.0,,,0.25,0.38412698412698404,0.0011111111111111111,0.2857142857142857,0.26666666666666666,0.3555555555555555,0.35,0.8935185185185185,4.266666666666667,1.9722222222222223,0.6709,,,0.005304000000000005,1.1652777777777779,0.5131746031746032
2023_19,2023,19,Mexico City Grand Prix,Mexico City,NOR,McLaren,5,0,17,0.056864,0.4173,58,-0.050435,4,SOFT,25.7,46.95,21.25,0,22.0,3.4,0.1,balanced,0,late,3,12.0,,,0.25,0.9206349206349207,0.5033333333333334,0.5,0.7206349206349205,0.5111111111111111,0.35,0.47685185185185186,2.7333333333333334,1.5555555555555556,0.0545,,,-0.041221799999999996,0.9333333333333336,0.5131746031746032
2023_19,2023,19,Mexico City Grand Prix,Mexico City,OCO,Alpine,10,0,15,0.024804,0.5531,60,-0.090696,2,HARD,25.7,46.95,21.25,0,22.0,9.6,0.3,balanced,0,late,1,5.0,,,0.25,0.3142857142857143,0.09555555555555556,0.5634920634920635,0.6222222222222221,0.6285714285714286,0.35,-0.4583333333333334,3.466666666666667,-0.3888888888888889,0.44,,,-0.04351993333333334,-1.0305555555555557,0.5131746031746032
2023_19,2023,19,Mexico City Grand Prix,Mexico City,PER,Red Bull Racing,21,1,5,0.00333,,0,,1,MEDIUM,25.7,46.95,21.25,0,22.0,5.6,0.1,balanced,0,late,0,-3.0,,,0.25,0.5904761904761905,0.6255555555555555,0.873015873015873,0.8222222222222222,0.7238095238095237,0.35,1.914351851851852,5.333333333333333,3.6944444444444446,0.1291,,,0.015604466666666667,2.8583333333333334,0.5131746031746032
2023_19,2023,19,Mexico City Grand Prix,Mexico City,PIA,McLaren,8,0,7,0.005922,0.171,60,0.003479,3,MEDIUM,25.7,46.95,21.25,0,22.0,6.6,0.1,balanced,0,late,2,-1.0,,,0.25,0.5619047619047618,0.4722222222222222,,0.3619047619047619,0.4444444444444444,0.35,1.0138888888888888,2.6,3.6666666666666665,0.24,,,-0.0160988,2.947222222222222,0.5131746031746032
2023_19,2023,19,Mexico City Grand Prix,Mexico City,RIC,AlphaTauri,7,0,4,0.002799,0.9042,60,0.026946,3,MEDIUM,25.7,46.95,21.25,0,22.0,14.67,0.7,balanced,0,late,2,-3.0,,,0.25,0.3555555555555555,0.03777777777777778,0.626984126984127,0.46984126984126984,0.5238095238095238,0.35,-0.4027777777777778,1.8666666666666667,-0.6666666666666666,0.5418,,,0.04312306666666666,-1.5027777777777775,0.5131746031746032
2023_19,2023,19,Mexico City Grand Prix,Mexico City,RUS,Mercedes,6,0,8,0.00657,0.8485,60,-0.039362,3,MEDIUM,25.7,46.95,21.25,0,22.0,7.4,0.3,balanced,0,late,2,2.0,,,0.25,0.7333333333333333,0.3466666666666667,0.5714285714285714,0.5777777777777777,0.6888888888888888,0.35,-1.3472222222222223,2.7333333333333334,-2.5833333333333335,0.1818,,,-0.04345786666666666,-3.273611111111111,0.5131746031746032
2023_19,2023,19,Mexico City Grand Prix,Mexico City,SAI,Ferrari,4,0,2,0.000868,0.1025,60,0.003353,3,MEDIUM,25.7,46.95,21.25,0,22.0,3.6,0.2,balanced,0,late,2,-2.0,,,0.25,0.6476190476190475,0.37555555555555553,0.7301587301587302,0.5111111111111111,0.7142857142857143,0.35,-3.7083333333333335,1.4666666666666666,-3.8333333333333335,0.2473,,,0.017610733333333333,-4.406944444444445,0.5131746031746032
2023_19,2023,19,Mexico City Grand Prix,Mexico City,SAR,Williams,16,1,19,0.036272,0.5776,57,0.051628,3,MEDIUM,25.7,46.95,21.25,0,22.0,14.4,0.3,balanced,0,late,2,3.0,,,0.25,0.2698412698412698,0.03888888888888889,,0.17619047619047618,0.20317460317460317,0.35,1.3194444444444444,3.8666666666666667,2.5555555555555554,0.4182,,,-0.011374266666666666,1.7874999999999999,0.5131746031746032
2023_19,2023,19,Mexico City Grand Prix,Mexico City,STR,Aston Martin,17,1,0,0.026709,0.1991,54,-0.100148,3,MEDIUM,25.7,46.95,21.25,0,22.0,10.8,0.3,balanced,0,late,2,-17.0,,,0.25,0.39682539682539686,0.09111111111111111,0.373015873015873,0.49523809523809526,0.38412698412698404,0.35,0.5601851851851853,6.333333333333333,1.6111111111111112,0.3709,,,-0.036057266666666664,0.8722222222222223,0.5131746031746032
2023_19,2023,19,Mexico City Grand Prix,Mexico City,TSU,AlphaTauri,12,0,18,0.022341,1.1383,57,-0.038986,3,MEDIUM,25.7,46.95,21.25,0,22.0,12.0,0.7,balanced,0,late,2,6.0,,,0.25,0.40634920634920635,0.08444444444444445,0.0,0.36507936507936506,0.47619047619047616,0.35,-0.6157407407407407,3.0,-1.1388888888888888,0.6182,,,-0.086696,-1.9750000000000003,0.5131746031746032
2023_19,2023,19,Mexico City Grand Prix,Mexico City,VER,Red Bull Racing,1,0,3,0.001257,0.2359,60,0.017952,4,MEDIUM,25.7,46.95,21.25,0,22.0,1.8,0.1,balanced,0,late,3,2.0,,,0.25,0.9746031746031746,0.5122222222222221,0.9603174603174603,1.0,0.9873015873015873,0.35,0.7314814814814815,2.0,2.25,0.0764,,,0.012054466666666664,1.5888888888888886,0.5131746031746032
2023_19,2023,19,Mexico City Grand Prix,Mexico City,ZHO,Alfa Romeo,14,0,10,0.011456,0.3804,57,0.082625,3,MEDIUM,25.7,46.95,21.25,0,22.0,12.2,0.4,balanced,0,late,2,-4.0,,,0.25,0.4825396825396825,0.02888888888888889,0.42857142857142855,0.2857142857142857,0.33015873015873015,0.35,2.4671622769447922e-17,4.866666666666666,0.6666666666666666,0.4527,,,-0.0787364,-0.15000000000000005,0.5131746031746032
2023_20,2023,20,São Paulo Grand Prix,São Paulo,ALB,Williams,21,1,13,0.008569,,0,,1,SOFT,20.5,47.9,27.4,1,58.0,9.8,0.5,balanced,0,late,0,-3.0,,,1.05,0.4920634920634921,0.03333333333333334,0.34920634920634913,0.4793650793650793,0.32380952380952377,0.5,1.4722222222222223,3.2,2.888888888888889,0.24,,,-0.19906986666666665,2.1402777777777775,0.5179365079365079
2023_20,2023,20,São Paulo Grand Prix,São Paulo,ALO,Aston Martin,3,0,4,0.003085,0.6604,63,0.007875,5,SOFT,20.5,47.9,27.4,1,58.0,8.0,0.5,balanced,0,late,4,1.0,,,1.05,0.2634920634920635,0.0711111111111111,0.6507936507936508,0.8698412698412699,0.9111111111111112,0.5,-1.3148148148148149,2.6,-2.3333333333333335,0.4164,,,-0.04104039999999999,-3.081944444444444,0.5179365079365079
2023_20,2023,20,São Paulo Grand Prix,São Paulo,BOT,Alfa Romeo,21,1,18,0.013339,0.4462,33,-0.014697,4,SOFT,20.5,47.9,27.4,1,58.0,11.8,0.4,balanced,0,late,3,-3.0,,,1.05,0.3714285714285714,0.022222222222222223,0.6111111111111112,0.4126984126984127,0.4095238095238095,0.5,-0.574074074074074,1.8,-0.6388888888888888,0.2782,,,-0.4221858000000001,-1.426388888888889,0.5179365079365079
2023_20,2023,20,São Paulo Grand Prix,São Paulo,GAS,Alpine,7,0,15,0.007798,0.5838,64,0.028811,5,SOFT,20.5,47.9,27.4,1,58.0,9.0,0.2,balanced,0,late,4,8.0,,,1.05,0.6,0.08555555555555555,0.5873015873015873,0.6634920634920635,0.5904761904761905,0.5,0.7453703703703703,3.3333333333333335,0.7777777777777778,0.0927,,,-0.23892129999999998,0.20416666666666686,0.5179365079365079
2023_20,2023,20,São Paulo Grand Prix,São Paulo,HAM,Mercedes,8,0,5,0.003499,0.3043,63,0.021562,5,SOFT,20.5,47.9,27.4,1,58.0,7.0,0.3,balanced,0,late,4,-3.0,,,1.05,0.5238095238095238,0.35555555555555557,0.9285714285714285,0.7841269841269842,0.8222222222222222,0.5,-0.7222222222222222,7.533333333333333,-1.3611111111111112,0.2927,,,0.030965299999999994,-2.0611111111111113,0.5179365079365079
2023_20,2023,20,São Paulo Grand Prix,São Paulo,HUL,Haas F1 Team,12,1,11,0.006484,0.1819,63,-0.012153,5,SOFT,20.5,47.9,27.4,1,58.0,13.4,0.6,balanced,0,late,4,-1.0,,,1.05,0.419047619047619,0.0,0.2222222222222222,0.2857142857142857,0.3428571428571428,0.5,0.10185185185185183,4.066666666666666,1.0,0.4764,,,-0.24130473333333333,0.29999999999999993,0.5179365079365079
2023_20,2023,20,São Paulo Grand Prix,São Paulo,LEC,Ferrari,21,1,2,0.004027,,0,,1,SOFT,20.5,47.9,27.4,1,58.0,7.2,0.2,balanced,0,late,0,-3.0,,,1.05,0.6603174603174603,0.3877777777777778,0.7301587301587301,0.5936507936507935,0.673015873015873,0.5,-3.3055555555555554,6.866666666666666,-3.638888888888889,0.2364,,,-0.06543553333333334,-4.241666666666666,0.5179365079365079
2023_20,2023,20,São Paulo Grand Prix,São Paulo,MAG,Haas F1 Team,21,1,12,0.008298,,0,,1,SOFT,20.5,47.9,27.4,1,58.0,14.2,0.7,balanced,0,late,0,-3.0,,,1.05,0.26031746031746034,0.0,0.2777777777777778,0.26666666666666666,0.3555555555555555,0.5,-0.050925925925925895,4.266666666666667,0.4444444444444444,0.7527,,,-0.12605306666666669,-0.3916666666666666,0.5179365079365079
2023_20,2023,20,São Paulo Grand Prix,São Paulo,NOR,McLaren,2,0,6,0.0,0.3092,63,0.034459,5,SOFT,20.5,47.9,27.4,1,58.0,2.8,0.1,balanced,0,late,4,4.0,,,1.05,0.8952380952380952,0.39666666666666667,0.30158730158730157,0.7206349206349205,0.5111111111111111,0.5,0.49537037037037035,2.7333333333333334,2.611111111111111,0.0436,,,-0.049069,1.8916666666666666,0.5179365079365079
2023_20,2023,20,São Paulo Grand Prix,São Paulo,OCO,Alpine,10,1,14,0.007726,0.5428,61,0.005266,6,SOFT,20.5,47.9,27.4,1,58.0,8.8,0.2,balanced,0,late,5,4.0,,,1.05,0.41587301587301584,0.11888888888888889,0.611111111111111,0.6222222222222221,0.6285714285714286,0.5,1.0601851851851851,3.466666666666667,2.388888888888889,0.3364,,,-0.24060886666666667,1.6499999999999997,0.5179365079365079
2023_20,2023,20,São Paulo Grand Prix,São Paulo,PER,Red Bull Racing,4,0,9,0.002828,0.5637,63,0.020771,5,SOFT,20.5,47.9,27.4,1,58.0,5.6,0.2,balanced,0,late,4,5.0,,,1.05,0.3873015873015873,0.6255555555555555,0.746031746031746,0.8222222222222222,0.7238095238095237,0.5,0.5856481481481481,5.333333333333333,2.138888888888889,0.2818,,,-0.07701366666666666,1.4097222222222223,0.5179365079365079
2023_20,2023,20,São Paulo Grand Prix,São Paulo,PIA,McLaren,14,1,10,0.004413,1.1578,62,-0.00336,5,SOFT,20.5,47.9,27.4,1,58.0,6.4,0.1,balanced,0,late,4,-4.0,,,1.05,0.5809523809523809,0.44777777777777783,,0.3619047619047619,0.4444444444444444,0.5,0.6018518518518519,2.6,2.9722222222222223,0.1909,,,-0.7471352,2.1069444444444443,0.5179365079365079
2023_20,2023,20,São Paulo Grand Prix,São Paulo,RIC,AlphaTauri,13,1,17,0.011739,1.3749,63,0.008398,5,SOFT,20.5,47.9,27.4,1,58.0,12.75,0.6,balanced,0,late,4,4.0,,,1.05,0.4825396825396826,0.07333333333333332,0.12698412698412698,0.46984126984126984,0.5238095238095238,0.5,0.24074074074074078,1.8666666666666667,0.5,0.4145,,,0.0549236,-0.3263888888888889,0.5179365079365079
2023_20,2023,20,São Paulo Grand Prix,São Paulo,RUS,Mercedes,21,1,8,0.004213,0.5339,48,-0.030411,5,SOFT,20.5,47.9,27.4,1,58.0,7.6,0.3,balanced,0,late,4,-3.0,,,1.05,0.7555555555555554,0.32,0.7222222222222222,0.5777777777777777,0.6888888888888888,0.5,-0.7083333333333334,2.7333333333333334,-1.6944444444444444,0.1364,,,-0.0444718,-2.5597222222222222,0.5179365079365079
2023_20,2023,20,São Paulo Grand Prix,São Paulo,SAI,Ferrari,6,0,7,0.003328,0.1948,64,-0.117574,5,SOFT,20.5,47.9,27.4,1,58.0,3.4,0.2,balanced,0,late,4,1.0,,,1.05,0.6952380952380951,0.3077777777777777,0.8571428571428571,0.5111111111111111,0.7142857142857143,0.5,-3.3194444444444446,1.4666666666666666,-3.611111111111111,0.2545,,,-0.05813433333333333,-4.077777777777778,0.5179365079365079
2023_20,2023,20,São Paulo Grand Prix,São Paulo,SAR,Williams,11,1,19,0.014481,0.5731,63,-0.021717,5,MEDIUM,20.5,47.9,27.4,1,58.0,14.0,0.4,balanced,0,late,4,8.0,,,1.05,0.273015873015873,0.027777777777777776,,0.17619047619047618,0.20317460317460317,0.5,0.6388888888888888,3.8666666666666667,1.9166666666666667,0.5527,,,0.010804399999999999,1.3430555555555552,0.5179365079365079
2023_20,2023,20,São Paulo Grand Prix,São Paulo,STR,Aston Martin,5,0,3,0.005056,0.2315,63,0.01927,5,SOFT,20.5,47.9,27.4,1,58.0,12.4,0.5,balanced,0,late,4,-2.0,,,1.05,0.37460317460317466,0.18444444444444444,0.3095238095238095,0.49523809523809526,0.38412698412698404,0.5,-1.0925925925925926,6.333333333333333,-1.8888888888888888,0.4655,,,-0.10149933333333334,-2.783333333333333,0.5179365079365079
2023_20,2023,20,São Paulo Grand Prix,São Paulo,TSU,AlphaTauri,9,0,16,0.011654,0.0832,64,-0.008682,5,SOFT,20.5,47.9,27.4,1,58.0,12.4,0.6,balanced,0,late,4,7.0,,,1.05,0.4666666666666667,0.06222222222222223,0.2698412698412698,0.36507936507936506,0.47619047619047616,0.5,0.4861111111111111,3.0,1.4444444444444444,0.5255,,,-0.20512860000000002,0.49166666666666675,0.5179365079365079
2023_20,2023,20,São Paulo Grand Prix,São Paulo,VER,Red Bull Racing,1,0,1,0.002014,0.2548,63,-0.008281,5,SOFT,20.5,47.9,27.4,1,58.0,1.8,0.2,balanced,0,late,4,0.0,,,1.05,0.9873015873015873,0.6066666666666667,0.865079365079365,1.0,0.9873015873015873,0.5,0.7175925925925927,2.0,2.8055555555555554,0.0545,,,-0.09213659999999999,1.9500000000000002,0.5179365079365079
2023_20,2023,20,São Paulo Grand Prix,São Paulo,ZHO,Alfa Romeo,21,1,20,0.017909,0.5151,16,-0.033132,4,SOFT,20.5,47.9,27.4,1,58.0,12.2,0.5,balanced,0,late,3,-3.0,,,1.05,0.453968253968254,0.015555555555555557,0.47619047619047616,0.2857142857142857,0.33015873015873015,0.5,-0.7731481481481483,4.866666666666666,-1.4166666666666667,0.4,,,-0.0795378,-2.2527777777777778,0.5179365079365079
2023_21,2023,21,Las Vegas Grand Prix,Las Vegas,ALB,Williams,12,0,5,0.006438,0.5815,34,-0.128064,2,MEDIUM,18.0,17.8,-0.2,0,47.0,9.8,0.6,street,1,late,1,-7.0,,,0.15,0.346031746031746,0.022222222222222223,,0.34920634920634913,0.32380952380952377,0.25,0.9583333333333334,3.2666666666666666,3.388888888888889,0.4018,,,-0.056619133333333335,2.659722222222222,0.5073015873015873
2023_21,2023,21,Las Vegas Grand Prix,Las Vegas,ALO,Aston Martin,9,0,9,0.00894,0.4898,36,-0.12391,3,MEDIUM,18.0,17.8,-0.2,0,47.0,8.2,0.4,street,1,late,2,0.0,,,0.15,0.4476190476190476,0.2411111111111111,,0.888888888888889,0.9111111111111112,0.25,-1.0162037037037035,2.0,-2.0833333333333335,0.3364,,,-0.14052253333333334,-3.104166666666666,0.5073015873015873
2023_21,2023,21,Las Vegas Grand Prix,Las Vegas,BOT,Alfa Romeo,17,0,7,0.008617,0.9623,33,-0.096601,3,MEDIUM,18.0,17.8,-0.2,0,47.0,11.8,0.4,street,1,late,2,-10.0,,,0.15,0.273015873015873,0.008888888888888889,,0.27619047619047615,0.4095238095238095,0.25,-0.9861111111111112,2.1333333333333333,-2.1944444444444446,0.4327,,,-0.0775912,-3.0694444444444446,0.5073015873015873
2023_21,2023,21,Las Vegas Grand Prix,Las Vegas,GAS,Alpine,11,0,4,0.005532,0.6613,33,-0.055236,2,MEDIUM,18.0,17.8,-0.2,0,47.0,9.2,0.2,street,1,late,1,-7.0,,,0.15,0.6317460317460317,0.10222222222222223,,0.7079365079365079,0.5904761904761905,0.25,1.0805555555555555,4.8,2.9444444444444446,0.1,,,-0.017971466666666665,1.9819444444444443,0.5073015873015873
2023_21,2023,21,Las Vegas Grand Prix,Las Vegas,HAM,Mercedes,7,0,10,0.011982,0.6142,34,-0.22276,3,HARD,18.0,17.8,-0.2,0,47.0,7.4,0.3,street,1,late,2,3.0,,,0.15,0.5587301587301586,0.25555555555555554,,0.7428571428571428,0.8222222222222222,0.25,-0.6458333333333334,6.6,-1.8888888888888888,0.2891,,,-0.06922260000000001,-2.9,0.5073015873015873
